1.389306540023932911e-02
4.145409341440446649e-02
9.150620949460666620e-02
1.662496314066031211e-01
2.548263804139746513e-01
3.432772740352830199e-01
4.177789669075496204e-01
4.681321770008092242e-01
4.913358793754819542e-01
4.953406905245290037e-01
4.960007731625943328e-01
4.982573891878938066e-01
4.996613892641689758e-01
5.003263301864746548e-01
5.005133081672594741e-01
5.004895897857203346e-01
5.004252513692568627e-01
5.003834079391015210e-01
5.003623699053355578e-01
5.003466075987879069e-01
5.003386809886771758e-01
5.003645600124417836e-01
5.004598498969152764e-01
5.006503476346801929e-01
5.009384005447853339e-01
5.013005428210874914e-01
5.016956348447784153e-01
5.020786345995327249e-01
5.024139851114600708e-01
5.026839336604912445e-01
5.028897530840731322e-01
5.030465712492381281e-01
5.031744334522233464e-01
5.032889399188195112e-01
5.033943880622127054e-01
5.034811655496073124e-01
5.035276632948859632e-01
5.035056701135171009e-01
5.033874105045226255e-01
5.031522248992837953e-01
5.027912790385679065e-01
5.023093940709340011e-01
5.017238618252659599e-01
5.010607769420678537e-01
5.003498970524870026e-01
4.996193016457200486e-01
4.988911349648272875e-01
4.981794645226881868e-01
4.974907681503178414e-01
4.968268468399805182e-01
4.961892065135409813e-01
4.955833995349437360e-01
4.950217196347448390e-01
4.945231395756130577e-01
4.941103641344777309e-01
4.938049743386168089e-01
4.936223815899780099e-01
4.935683493223886886e-01
4.936381626035009074e-01
4.938184583134156425e-01
4.940907577894286251e-01
4.944352712812590811e-01
4.948337898992069550e-01
4.952710478494782853e-01
4.957340142055583487e-01
4.962102617777976454e-01
4.966870018837755141e-01
4.971511258043053161e-01
4.975900913411011595e-01
4.979932279142582074e-01
4.983529396589942984e-01
4.986653802612323605e-01
4.989303936488876934e-01
4.991507787757588077e-01
4.993311586048936324e-01
4.994768430765152423e-01
4.995930356043805642e-01
4.996845517818924720e-01
4.997559629528985914e-01
4.998118602652009135e-01
4.998568824829941470e-01
